airline_code,origin_ap_code,dest_ap_code,equipment
AC,YYZ,MBJ,319
AC,YYZ,MCI,CRJ
AC,YYZ,MDT,BEH
AC,YYZ,MEX,319
AC,YYZ,MKE,CRJ
AC,YYZ,MSP,CRA
AC,YYZ,MSY,CRA
AC,YYZ,MUC,77W
AC,YYZ,NAS,319
AC,YYZ,NRT,77W
AC,YYZ,PEK,77W
AC,YYZ,PHX,319
AC,YYZ,PIT,DH1
AC,YYZ,PLS,E90
AC,YYZ,POP,319
AC,YYZ,PUJ,319
AC,YYZ,PVG,77L
AC,YYZ,RDU,CRJ
AC,YYZ,ROC,BEH
AC,YYZ,RSW,320
AC,YYZ,SAN,319
AC,YYZ,SCL,763
AC,YYZ,SEA,E90
AC,YYZ,SFO,320
AC,YYZ,SJO,319
AC,YYZ,SNU,319
AC,YYZ,STL,CRJ
AC,YYZ,SYR,BEH
AC,YYZ,TPA,319
AC,YYZ,VIE,763
AC,YYZ,VRA,319
AC,YYZ,WAW,788
AC,YYZ,YAM,DH1
AC,YYZ,YDF,E90
AC,YYZ,YEG,320
AC,YYZ,YFC,DH4
AC,YYZ,YGK,BEH
AC,YYZ,YHZ,320
AC,YYZ,YMM,E90
AC,YYZ,YOW,E90
AC,YYZ,YQB,DH4
AC,YYZ,YQG,319
AC,YYZ,YQM,DH4
AC,YYZ,YQR,E90
AC,YYZ,YQT,DH4
AC,YYZ,YQY,CRJ
AC,YYZ,YSB,DH1
AC,YYZ,YSJ,DH4
AC,YYZ,YTS,DH1
AC,YYZ,YUL,319
AC,YYZ,YVR,321
AC,YYZ,YWG,320
AC,YYZ,YXE,E90
AC,YYZ,YXU,DH1
AC,YYZ,YYB,DH1
AC,YYZ,YYC,320
AC,YYZ,YYG,CRJ
AC,YYZ,YYJ,320
AC,YYZ,YYT,320
AC,YYZ,YZR,BEH
AC,YYZ,ZRH,333
AC,YZF,YYC,CRJ
AC,YZP,YVR,DH3
AC,YZR,YYZ,BEH
AC,YZV,YQB,DH1
AC,YZV,YUL,DH1
AC,ZBF,YUL,DH3
AC,ZRH,YUL,330
AC,ZRH,YYZ,333
AC,ZSA,PLS,319
AD,AAX,POJ,AT4
AD,AFL,CGB,E90
AD,AJU,MCZ,E95
AD,AJU,REC,AT7
AD,AJU,SSA,AT7
AD,AJU,VCP,E95
AD,AQA,VCP,AT7
AD,ARU,GRU,AT7
AD,ARU,VCP,AT7
AD,ATM,BEL,AT7
AD,ATM,STM,AT7
AD,AUX,BSB,AT7
AD,AUX,MAB,AT7
AD,BAZ,MAO,AT4
AD,BEL,ATM,AT7
AD,BEL,CKS,AT7
AD,BEL,CNF,E95
AD,BEL,FOR,E95
AD,BEL,IMP,E95
AD,BEL,MAB,AT7
AD,BEL,MAO,E95
AD,BEL,MCP,AT7
AD,BEL,STM,AT7
AD,BPS,CNF,E95
AD,BPS,SDU,E90
AD,BPS,SSA,AT7
AD,BPS,VCP,E95
AD,BSB,AUX,AT7
AD,BSB,CGB,E95
AD,BSB,CNF,E95
AD,BSB,GRU,E95
AD,BSB,MAB,E95
AD,BSB,PMW,AT7
AD,BSB,UDI,AT7
AD,BSB,VCP,E95
AD,BVB,MAO,AT7
AD,BVH,CGB,AT7
AD,BYO,VCP,AT7
AD,CAC,CWB,AT7
AD,CAC,VCP,AT7
AD,CAW,SDU,AT7
AD,CCM,VCP,AT7
AD,CFB,PLU,AT7
AD,CFB,VCP,AT7
AD,CGB,AFL,E90
AD,CGB,BSB,E95
AD,CGB,BVH,AT7
AD,CGB,CGR,AT7
AD,CGB,CNF,E95
AD,CGB,GRU,E90
AD,CGB,JPR,AT7
AD,CGB,LDB,E90
AD,CGB,MGF,E90
AD,CGB,OAL,E90
AD,CGB,PVH,E95
AD,CGB,ROO,AT7
AD,CGB,SJP,AT7
AD,CGB,VCP,E90
AD,CGH,SDU,E90
AD,CGR,CGB,AT7
AD,CGR,CMG,AT7
AD,CGR,GRU,E95
AD,CGR,VCP,E95
AD,CIZ,MAO,AT4
AD,CKS,BEL,AT7
AD,CKS,CNF,E95
AD,CKS,MAB,E95
AD,CLV,VCP,E90
AD,CMG,CGR,AT7
AD,CNF,BEL,E95
AD,CNF,BPS,E95
AD,CNF,BSB,E95
AD,CNF,CGB,E95
AD,CNF,CKS,E95
AD,CNF,CPV,E90
AD,CNF,CWB,E95
AD,CNF,FOR,E95
AD,CNF,GRU,E90
AD,CNF,GYN,E90
AD,CNF,IMP,E95
AD,CNF,IPN,AT7
AD,CNF,IZA,AT7
AD,CNF,MAO,E95
AD,CNF,MOC,E90
AD,CNF,POA,E95
AD,CNF,RAO,AT7
AD,CNF,REC,E90
AD,CNF,SDU,E90
AD,CNF,SLZ,E95
AD,CNF,SSA,E95
AD,CNF,UBA,AT7
AD,CNF,UDI,E95
AD,CNF,VCP,E95
AD,CNF,VDC,AT7
AD,CNF,VIX,E95
AD,CPV,PNZ,E90
AD,CWB,CAC,AT7
AD,CWB,CNF,E95
AD,CWB,CXJ,AT7
AD,CWB,GRU,E95
AD,CWB,IGU,E95
AD,CWB,LDB,E90
AD,CWB,MGF,E90
AD,CWB,SDU,E90
AD,CWB,VCP,E95
AD,CXJ,CWB,AT7
AD,CXJ,VCP,E95
AD,DOU,VCP,AT7
AD,ERN,TFF,AT4
AD,FEN,NAT,AT7
AD,FEN,REC,E95
AD,FLN,VCP,E95
AD,FOR,BEL,E95
AD,FOR,CNF,E95
AD,FOR,JPA,AT7
AD,FOR,NAT,E95
AD,FOR,PHB,AT7
AD,FOR,REC,E95
AD,FOR,SLZ,E95
AD,FOR,THE,E95
AD,FOR,VCP,E95
AD,GIG,VCP,E95
AD,GRU,ARU,AT7
AD,GRU,BSB,E95
AD,GRU,CGB,E95
AD,GRU,CGR,E95
AD,GRU,CNF,E90
AD,GRU,CWB,E95
AD,GRU,GYN,E95
AD,GRU,IOS,E95
AD,GRU,IPN,AT7
AD,GRU,NVT,E95
AD,GRU,PLU,AT7
AD,GRU,POA,E95
AD,GRU,REC,E95
AD,GRU,SDU,E90
AD,GRU,SSA,E95
AD,GVR,PLU,AT7
AD,GYN,CNF,E90
AD,GYN,GRU,E95
AD,GYN,SDU,E90
AD,GYN,VCP,E95
AD,IGU,CWB,E95
AD,IGU,POA,AT7
AD,IGU,VCP,E95
AD,IMP,BEL,E95
AD,IMP,CNF,E95
AD,IOS,GRU,E95
AD,IOS,SSA,AT7
AD,IOS,VCP,E95
AD,IPN,CNF,AT7
AD,IPN,GRU,AT7
AD,IPN,PLU,AT4
AD,IRZ,TFF,AT4
AD,ITB,STM,AT7
AD,IZA,CNF,AT7
AD,IZA,VCP,AT7
AD,JDO,VCP,E90
AD,JOI,POA,AT7
AD,JOI,VCP,E95
AD,JPA,FOR,AT7
AD,JPA,SSA,AT7
AD,JPA,VCP,E95
AD,JPR,CGB,AT7
AD,JTC,MII,AT7
AD,JTC,VCP,AT7
AD,LDB,CGB,E90
AD,LDB,CWB,AT7
AD,LDB,MGF,AT7
AD,LDB,POA,AT7
AD,LDB,VCP,E90
AD,LEC,SSA,AT7
AD,MAB,AUX,AT7
AD,MAB,BEL,AT7
AD,MAB,BSB,E95
AD,MAB,CKS,E95
AD,MAB,TUR,AT7
AD,MAO,BAZ,AT4
AD,MAO,BEL,E95
AD,MAO,BVB,AT7
AD,MAO,CIZ,AT4
AD,MAO,CNF,E95
AD,MAO,PIN,AT7
AD,MAO,PVH,E95
AD,MAO,STM,AT7
AD,MAO,TBT,E95
AD,MAO,TFF,AT4
AD,MAO,VCP,E95
AD,MCP,BEL,AT7
AD,MCZ,AJU,E95
AD,MCZ,REC,AT7
AD,MCZ,VCP,E95
AD,MEA,SDU,AT4
AD,MEA,VCP,AT4
AD,MGF,CGB,E90
AD,MGF,CWB,E90
AD,MGF,LDB,AT7
AD,MGF,POA,AT7
AD,MGF,VCP,E90
AD,MII,JTC,AT7
AD,MII,VCP,AT7
AD,MOC,CNF,E95
AD,MOC,PLU,AT7
AD,NAT,CNF,E95
AD,NAT,FEN,AT7
AD,NAT,REC,AT7
AD,NAT,VCP,E95
AD,NVT,GRU,E95
AD,NVT,POA,E95
AD,NVT,VCP,E95
AD,OAL,CGB,E90
AD,OLC,TFF,AT4
AD,PAV,SSA,AT7
AD,PET,POA,AT7
AD,PFB,POA,AT7
AD,PFB,VCP,AT7
AD,PHB,FOR,AT7
AD,PHB,THE,AT7
AD,PIN,MAO,AT7
AD,PLU,AAX,AT4
AD,PLU,CFB,AT7
AD,PLU,GRU,AT7
AD,PLU,GVR,AT7
AD,PLU,IPN,AT4
AD,PLU,MOC,AT7
AD,PLU,POJ,AT4
AD,PLU,SJK,AT7
AD,PLU,UDI,AT7
AD,PLU,VCP,AT7
AD,PLU,VDC,AT7
AD,PMW,BSB,AT7
AD,PNZ,CNF,E90
AD,POA,CNF,E95
AD,POA,CWB,E95
AD,POA,GRU,E95
AD,POA,IGU,AT7
AD,POA,JOI,AT7
AD,POA,LDB,AT7
AD,POA,MGF,AT7
AD,POA,NVT,E95
AD,POA,PET,AT7
AD,POA,PFB,AT7
AD,POA,RIA,AT7
AD,POA,SDU,E90
AD,POA,VCP,E95
AD,POA,XAP,AT7
AD,POJ,PLU,AT4
AD,PPB,VCP,AT7
AD,PVH,CGB,E90
AD,PVH,MAO,E95
AD,PVH,RBR,E90
AD,RAO,CNF,AT7
AD,RAO,VCP,E90
AD,RBR,PVH,E90
AD,REC,AJU,AT7
AD,REC,CNF,E90
AD,REC,FEN,E95
AD,REC,FOR,E95
AD,REC,GRU,E95
AD,REC,MCZ,AT7
AD,REC,NAT,AT7
AD,REC,SSA,E95
AD,REC,THE,E95
AD,REC,VCP,E95
AD,RIA,POA,AT7
AD,ROO,CGB,AT7
AD,RVD,VCP,AT4
AD,SDU,BPS,E90
AD,SDU,CAW,AT7
AD,SDU,CGH,E90
AD,SDU,CNF,E90
AD,SDU,CWB,E90
AD,SDU,GRU,E90
AD,SDU,GYN,E90
AD,SDU,MEA,AT4
AD,SDU,POA,E90
AD,SDU,SJK,AT7
AD,SDU,VCP,E95
AD,SDU,VIX,E90
AD,SJK,PLU,AT7
AD,SJK,SDU,E90
AD,SJL,TFF,AT4
AD,SJP,CGB,AT7
AD,SJP,VCP,E95
AD,SLZ,CNF,E95
AD,SLZ,FOR,E95
AD,SLZ,THE,E95
AD,SSA,AJU,AT7
AD,SSA,BPS,AT7
AD,SSA,CNF,E95
AD,SSA,GRU,E95
AD,SSA,IOS,E95
AD,SSA,JPA,AT7
AD,SSA,LEC,AT7
AD,SSA,PAV,AT7
AD,SSA,REC,E95
AD,SSA,VCP,E95
AD,SSA,VIX,E95
AD,STM,ATM,AT7
AD,STM,BEL,AT7
AD,STM,ITB,AT7
AD,STM,MAO,AT7
AD,STM,TMT,AT7
AD,TBT,MAO,E95
AD,TFF,ERN,AT4
AD,TFF,IRZ,AT4
AD,TFF,MAO,E95
AD,TFF,OLC,AT4
AD,TFF,SJL,AT4
AD,THE,FOR,E95
AD,THE,PHB,AT7
AD,THE,REC,E95
AD,THE,SLZ,E95
AD,THE,VCP,E95
AD,TMT,STM,AT7
AD,TUR,BEL,AT7
AD,UBA,CNF,AT7
AD,UBA,VCP,AT7
AD,UDI,BSB,AT7
AD,UDI,CNF,E95
AD,UDI,PLU,AT7
AD,UDI,VCP,AT7
AD,VCP,AJU,E95
AD,VCP,AQA,AT7
AD,VCP,ARU,AT7
AD,VCP,BPS,E95
AD,VCP,BSB,E95
AD,VCP,BYO,AT7
AD,VCP,CAC,AT7
AD,VCP,CCM,AT7
AD,VCP,CFB,AT7
AD,VCP,CGB,E95
AD,VCP,CGR,E95
AD,VCP,CLV,E90
AD,VCP,CNF,E95
AD,VCP,CWB,E95
AD,VCP,CXJ,E95
AD,VCP,DOU,AT7
AD,VCP,FLN,E95
AD,VCP,FOR,E90
AD,VCP,GIG,E90
AD,VCP,GYN,E95
AD,VCP,IGU,E95
AD,VCP,IOS,E95
AD,VCP,IZA,AT7
AD,VCP,JDO,E90
AD,VCP,JOI,AT7
AD,VCP,JPA,E95
AD,VCP,JTC,AT7
AD,VCP,LDB,E95
AD,VCP,MAO,E95
AD,VCP,MCZ,E95
AD,VCP,MEA,AT4
AD,VCP,MGF,AT7
AD,VCP,MII,AT7
AD,VCP,NAT,E95
AD,VCP,NVT,E90
AD,VCP,PFB,AT7
AD,VCP,PLU,AT7
AD,VCP,POA,E95
AD,VCP,PPB,AT7
AD,VCP,RAO,AT7
AD,VCP,REC,E95
AD,VCP,RVD,AT4
AD,VCP,SDU,E90
AD,VCP,SJP,AT7
AD,VCP,SSA,E95
AD,VCP,THE,E95
AD,VCP,UBA,AT7
AD,VCP,UDI,E90
AD,VCP,VIX,E95
AD,VCP,XAP,AT7
AD,VDC,CNF,AT7
AD,VDC,PLU,AT7
AD,VIX,CNF,E90
AD,VIX,SDU,E90
AD,VIX,SSA,AT7
AD,VIX,VCP,E95
AD,XAP,POA,AT7
AD,XAP,VCP,AT7
AE,CGO,RMQ,E90
AE,CGO,TPE,738
AE,CSX,KHH,333
AE,CSX,TPE,320
AE,FOC,TSA,738
AE,HAN,RMQ,E90
AE,HGH,KHH,333
AE,HGH,RMQ,E90
AE,HKG,RMQ,738
AE,HUN,KHH,E90
AE,ICN,KHH,E90
AE,KHH,CSX,333
AE,KHH,HGH,333
AE,KHH,HUN,E90
AE,KHH,ICN,E90
AE,KHH,XMN,E90
AE,KNH,RMQ,E90
AE,KNH,TSA,E90
AE,LJG,TPE,738
AE,MXZ,RMQ,E90
AE,MZG,RMQ,E90
AE,MZG,TSA,E90
AE,NGB,RMQ,E90
AE,NGB,TPE,320
AE,NKG,TPE,320
AE,OKA,RMQ,E90
AE,RMQ,CGO,E90
AE,RMQ,HAN,E90
AE,RMQ,HGH,E90
AE,RMQ,HKG,738
AE,RMQ,KNH,E90
AE,RMQ,MXZ,E90
AE,RMQ,MZG,E90
AE,RMQ,NGB,E90
AE,RMQ,OKA,E90
AE,RMQ,SGN,E90
AE,SGN,RMQ,E90
AE,SHE,TPE,320
AE,TPE,CGO,738
AE,TPE,CSX,320
AE,TPE,LJG,738
AE,TPE,NGB,320
AE,TPE,NKG,320
AE,TPE,SHE,320
AE,TPE,XMN,343
AE,TPE,YNZ,738
AE,TSA,FOC,738
AE,TSA,KNH,E90
AE,TSA,MZG,E90
AE,TSA,TTT,E90
AE,TSA,WNZ,738
AE,TTT,TSA,E90
AE,WNZ,TSA,738
AE,XMN,KHH,E90
AE,XMN,TPE,738
AE,YNZ,TPE,738
AF,ABE,ATL,CRJ
AF,ABJ,CDG,772
AF,ABQ,ATL,757
AF,ABV,CDG,332
AF,ABV,PHC,332
AF,ABY,ATL,CRJ
AF,ABZ,CDG,E70
AF,AEX,ATL,CRJ
AF,AGP,CDG,738
AF,AGS,ATL,CRJ
AF,AJA,LGG,320
AF,AJA,LYS,320
AF,AJA,MRS,320
AF,AJA,NCE,AT7
AF,AJA,NTE,320
AF,AJA,ORY,321
AF,AJA,TLS,320
AF,ALB,ATL,CR9
AF,ALG,CDG,319
AF,ALG,MRS,320
AF,AMM,CDG,320
AF,AMS,AUH,332
AF,AMS,BOD,E90
AF,AMS,BSL,F70
AF,AMS,CDG,321
AF,AMS,DMM,332
AF,AMS,DOH,332
AF,AMS,HRE,332
AF,AMS,JRO,332
AF,AMS,KGL,332
AF,AMS,KUL,772
AF,AMS,KWI,332
AF,AMS,LCY,AR8
AF,AMS,LYS,F70
AF,AMS,MRS,319
AF,AMS,NCE,73W
AF,AMS,NTE,ER4
AF,AMS,TLS,E90
AF,AMS,TPE,77W
AF,AMS,UIO,772
AF,ANR,LCY,F50
AF,ARN,CDG,320
AF,ATH,TLS,320
AF,ATL,ABE,717
AF,ATL,ABQ,757
AF,ATL,ABY,CRJ
AF,ATL,AEX,CRJ
AF,ATL,AGS,CRJ
AF,ATL,ALB,M88
AF,ATL,ATW,CR9
AF,ATL,AUS,M90
AF,ATL,AVL,CRJ
AF,ATL,AVP,CR7
AF,ATL,BDL,M88
AF,ATL,BHM,M88
AF,ATL,BMI,CR7
AF,ATL,BNA,M88
AF,ATL,BOS,M90
AF,ATL,BQK,CRJ
AF,ATL,BRU,76W
AF,ATL,BTR,CR7
AF,ATL,BTV,CR9
AF,ATL,BUF,M90
AF,ATL,BWI,M90
AF,ATL,CAE,M88
AF,ATL,CAK,M88
AF,ATL,CDG,77W
AF,ATL,CHO,CRJ
AF,ATL,CHS,320
AF,ATL,CLE,717
AF,ATL,CMH,73W
AF,ATL,COS,738
AF,ATL,CSG,CRJ
AF,ATL,CUN,M88
AF,ATL,CZM,M88
AF,ATL,DAB,M90
AF,ATL,DAL,CRJ
AF,ATL,DAY,M88
AF,ATL,DCA,M88
AF,ATL,DHN,CRJ
AF,ATL,DSM,M88
AF,ATL,DTW,M88
AF,ATL,DUB,76W
AF,ATL,DUS,76W
AF,ATL,ECP,717
AF,ATL,ELP,M88
AF,ATL,EWN,CRJ
AF,ATL,EWR,717
AF,ATL,EYW,73W
AF,ATL,FAY,CRJ
AF,ATL,FCO,333
AF,ATL,FLL,757
AF,ATL,FNT,M88
AF,ATL,FRA,764
AF,ATL,FSM,CRJ
AF,ATL,GDL,320
AF,ATL,GNV,CR9
AF,ATL,GPT,M88
AF,ATL,GRB,CR7
AF,ATL,GRK,CR9
AF,ATL,GRR,M88
AF,ATL,GTR,CRJ
AF,ATL,HPN,CR7
AF,ATL,HSV,717
AF,ATL,IAD,320
AF,ATL,IAH,M88
AF,ATL,ICT,CR9
AF,ATL,ILM,CRJ
AF,ATL,IND,320
AF,ATL,JAN,717
AF,ATL,JAX,757
AF,ATL,JFK,319
AF,ATL,LAS,757
AF,ATL,LAX,76W
AF,ATL,LFT,CRJ
AF,ATL,LGA,757
AF,ATL,LIT,M88
AF,ATL,MAD,764
AF,ATL,MAN,76W
AF,ATL,MCI,M88
AF,ATL,MCO,757
AF,ATL,MDT,CRJ
AF,ATL,MDW,319
AF,ATL,MEM,M88
AF,ATL,MEX,73W
AF,ATL,MGM,CRJ
AF,ATL,MHT,320
AF,ATL,MKE,M90
AF,ATL,MLB,M88
AF,ATL,MLI,CR9
AF,ATL,MLU,CRJ
AF,ATL,MOB,CR9
AF,ATL,MSN,320
AF,ATL,MSP,320
AF,ATL,MSY,M90
AF,ATL,MTY,CR9
AF,ATL,MUC,764
AF,ATL,MYR,CR7
AF,ATL,NAS,M88
AF,ATL,OAJ,CRJ
AF,ATL,OKC,CR9
AF,ATL,OMA,M88
AF,ATL,ORF,M88
AF,ATL,PBI,M90
AF,ATL,PDX,73H
AF,ATL,PHF,CRJ
AF,ATL,PIA,CRJ
AF,ATL,PIT,M88
AF,ATL,PNS,M90
AF,ATL,PTY,738
AF,ATL,PVD,M88
AF,ATL,PWM,M88
AF,ATL,RDU,M88
AF,ATL,RIC,73H
AF,ATL,ROC,M90
AF,ATL,RSW,M90
AF,ATL,SAN,739
AF,ATL,SAT,757
AF,ATL,SAV,717
AF,ATL,SBN,CRJ
AF,ATL,SDF,M88
AF,ATL,SEA,757
AF,ATL,SFO,763
AF,ATL,SGF,CRJ
AF,ATL,SHV,CRJ
AF,ATL,SJO,738
AF,ATL,SJU,757
AF,ATL,SLC,757
AF,ATL,SMF,757
AF,ATL,SNA,757
AF,ATL,SRQ,M90
AF,ATL,STL,M90
AF,ATL,STR,76W
AF,ATL,TLH,CRJ
AF,ATL,TPA,739
AF,ATL,TRI,CRJ
AF,ATL,TUL,CR9
AF,ATL,TUS,M90
AF,ATL,VLD,CRJ
AF,ATL,VPS,319
AF,ATL,YUL,CR7
AF,ATW,ATL,CR7
AF,AUH,AMS,330
AF,AUH,CDG,346
AF,AUS,ATL,M90
AF,AVL,ATL,CR7
AF,BCN,CDG,321
AF,BDL,ATL,M88
AF,BEG,CDG,320
AF,BES,CDG,318
AF,BES,LCY,F50
AF,BES,MRS,319
AF,BES,ORY,319
AF,BES,SOU,DH4
AF,BEY,CDG,772
AF,BGF,NSI,772
AF,BHM,ATL,M88
AF,BHX,CDG,319
AF,BHX,LYS,E75
AF,BIA,EBU,AT7
AF,BIA,LGG,320
AF,BIA,LYS,320
AF,BIA,MRS,320
AF,BIA,NCE,AT7
AF,BIA,NTE,320
AF,BIA,ORY,321
AF,BIO,CDG,E70
AF,BIQ,MRS,320
AF,BIQ,ORY,CRK
AF,BKK,CDG,77W
AF,BKK,KBV,320
AF,BKK,LPQ,AT7
AF,BKO,CDG,343
AF,BLL,CDG,E90
AF,BLQ,CDG,E90
AF,BLR,CDG,332
AF,BMI,ATL,CR7
AF,BNA,ATL,M88
AF,BOD,AMS,E90
AF,BOD,CDG,321
AF,BOD,MRS,319
AF,BOD,ORY,321
AF,BOG,CDG,343
AF,BOM,CDG,332
AF,BOS,ATL,757
AF,BOS,CDG,744
AF,BQK,ATL,CRJ
AF,BRE,CDG,E70
AF,BRU,ATL,76W
AF,BRU,JFK,76W
AF,BSB,CDG,772
AF,BSL,AMS,F70
AF,BSL,CDG,AT7
AF,BTR,ATL,CR9
AF,BUD,CDG,318
AF,BUF,ATL,M90
AF,BVE,LCY,AR8
AF,BWI,ATL,M88
AF,CAE,ATL,CRJ
AF,CAI,CDG,332
AF,CAK,ATL,M88
AF,CAN,CDG,772
AF,CAN,HGH,321
AF,CAN,SHE,320
AF,CAN,SIN,320
AF,CAN,WUH,738
AF,CAY,ORY,343
AF,CCS,CDG,332
AF,CDG,ABJ,772
AF,CDG,ABV,332
AF,CDG,ABZ,E70
AF,CDG,AGP,738
AF,CDG,ALG,319
AF,CDG,AMM,320
AF,CDG,AMS,321
AF,CDG,ARN,320
AF,CDG,ATL,77W
AF,CDG,AUH,346
AF,CDG,BCN,321
AF,CDG,BEG,320
AF,CDG,BES,318
AF,CDG,BEY,772
AF,CDG,BGF,772
AF,CDG,BHX,319
AF,CDG,BIO,E90
AF,CDG,BKK,77W
AF,CDG,BKO,343
AF,CDG,BLL,E90
AF,CDG,BLQ,E70
AF,CDG,BLR,332
AF,CDG,BOD,321
AF,CDG,BOG,343
AF,CDG,BOM,332
AF,CDG,BOS,744
AF,CDG,BRE,E70
AF,CDG,BSB,772
AF,CDG,BSL,AT7
AF,CDG,BUD,318
AF,CDG,CAI,343
AF,CDG,CAN,772
AF,CDG,CCS,332
AF,CDG,CFE,E90
AF,CDG,CKY,332
AF,CDG,CLY,320
AF,CDG,CMN,320
AF,CDG,COO,343
AF,CDG,CPH,318
AF,CDG,CVG,76W
AF,CDG,DEL,332
AF,CDG,DKR,77W
AF,CDG,DLA,772
AF,CDG,DTW,343
AF,CDG,DUB,AR8
AF,CDG,DUS,318
AF,CDG,DXB,77W
AF,CDG,EDI,AR8
AF,CDG,EVN,320
AF,CDG,EWR,76W
AF,CDG,EXT,DH4
AF,CDG,EZE,772
AF,CDG,FCO,320
AF,CDG,FLR,318
AF,CDG,FRA,318
AF,CDG,GIG,77W
AF,CDG,GOA,E70
AF,CDG,GOT,E70
AF,CDG,GRU,772
AF,CDG,GVA,319
AF,CDG,GYD,320
AF,CDG,HAJ,E70
AF,CDG,HAN,777
AF,CDG,HAV,77W
AF,CDG,HEL,E90
AF,CDG,HKG,77W
AF,CDG,HND,77W
AF,CDG,IAD,388
AF,CDG,IAH,77W
AF,CDG,ICN,77W
AF,CDG,JED,333
AF,CDG,JIB,343
AF,CDG,JNB,388
AF,CDG,KBP,319
AF,CDG,KIX,77W
AF,CDG,LAD,77W
AF,CDG,LAX,388
AF,CDG,LBV,772
AF,CDG,LCA,320
AF,CDG,LED,320
AF,CDG,LFW,343
AF,CDG,LIM,77W
AF,CDG,LIN,318
AF,CDG,LIS,318
AF,CDG,LJU,E70
AF,CDG,LOS,332
AF,CDG,LUX,ER4
AF,CDG,LYS,320
AF,CDG,MAD,320
AF,CDG,MAN,321
AF,CDG,MEX,744
AF,CDG,MLA,319
AF,CDG,MPL,318
AF,CDG,MRS,32A
AF,CDG,MRU,77W
AF,CDG,MSP,332
AF,CDG,MUC,319
AF,CDG,NAP,321
AF,CDG,NBO,763
AF,CDG,NCE,318
AF,CDG,NCL,AR8
AF,CDG,NDJ,332
AF,CDG,NIM,332
AF,CDG,NKC,332
AF,CDG,NRT,388
AF,CDG,NSI,772
AF,CDG,NTE,321
AF,CDG,NUE,E70
AF,CDG,OSL,E90
AF,CDG,OTP,321
AF,CDG,OUA,343
AF,CDG,PEK,772
AF,CDG,PIT,752
AF,CDG,PRG,321
AF,CDG,PTY,772
AF,CDG,PUF,E90
AF,CDG,PUJ,744
AF,CDG,PVG,77W
AF,CDG,RBA,319
AF,CDG,RIX,733
AF,CDG,RNS,AT7
AF,CDG,ROB,332
AF,CDG,RUH,332
AF,CDG,SCL,772
AF,CDG,SEA,332
AF,CDG,SFO,388
AF,CDG,SGN,772
AF,CDG,SIN,77W
AF,CDG,SLC,332
AF,CDG,SOF,321
AF,CDG,STR,AR8
AF,CDG,SVG,E70
AF,CDG,SVO,319
AF,CDG,SXM,343
AF,CDG,TLS,319
AF,CDG,TNR,772
AF,CDG,TRN,E90
AF,CDG,TUN,319
AF,CDG,TXL,319
AF,CDG,VCE,318
AF,CDG,VGO,E70
AF,CDG,VLC,738
AF,CDG,VRN,E70
AF,CDG,WAW,318
AF,CDG,WUH,332
AF,CDG,ZAG,AR8
AF,CDG,ZRH,318
AF,CFE,CDG,E70
AF,CFE,ORY,AT7
AF,CGK,KUL,77W
AF,CHO,ATL,CRJ
AF,CHS,ATL,M88
AF,CID,ATL,CR9
AF,CKY,CDG,332
AF,CKY,NKC,332
AF,CLE,ATL,717
AF,CLY,CDG,320
AF,CLY,MRS,AT7
AF,CLY,NCE,AT7
AF,CLY,ORY,320
AF,CMH,ATL,M88
AF,CMN,CDG,320
AF,CNX,BKK,320
AF,COO,CDG,343
AF,CPH,CDG,318
AF,CSG,ATL,CRJ
AF,CUN,ATL,757
AF,CVG,CDG,76W
AF,CWB,BSB,73G
AF,CWL,EDI,F50
AF,CWL,GLA,F50
AF,CWL,JER,F50
AF,CWL,ORY,F50
AF,CZM,ATL,319
AF,DAB,ATL,M90
AF,DAL,ATL,CRJ
AF,DAR,AMS,330
AF,DAY,ATL,M88
AF,DCA,ATL,738
AF,DEL,CDG,332
AF,DHN,ATL,CRJ
AF,DKR,CDG,77W
AF,DLA,CDG,772
AF,DLA,SSG,772
AF,DMM,AMS,330
AF,DMM,KWI,332
AF,DOH,AMS,330
AF,DOH,MCT,330
AF,DOL,LCY,F50
AF,DRS,LCY,AR8
AF,DSM,ATL,CR7
AF,DTW,ATL,M88
AF,DTW,CDG,343
AF,DTW,FRA,764
AF,DTW,LHR,76W
AF,DUB,ATL,76W
AF,DUB,CDG,AR8
AF,DUB,LCY,AR8
AF,DUS,ATL,76W
AF,DUS,CDG,318
AF,DXB,CDG,77W
AF,DZA,HAH,73W
AF,EBB,AMS,330
AF,EBU,BIA,AT7
AF,ECP,ATL,717
AF,EDI,CDG,AR8
AF,EDI,CWL,F50
AF,EGC,EXT,DH4
AF,EGC,SOU,DH4
AF,ELP,ATL,M88
AF,ENH,WUH,738
AF,EVN,CDG,320
AF,EWN,ATL,CRJ
AF,EWR,ATL,717
AF,EWR,CDG,76W
AF,EXT,CDG,DH4
AF,EXT,EGC,DH4
AF,EXT,RNS,DH4
AF,EYW,ATL,73W
AF,EZE,CDG,772
AF,FAY,ATL,CRJ
AF,FCO,ATL,333
AF,FCO,CDG,320
AF,FCO,LCY,E90
AF,FCO,MPL,E75
AF,FCO,MRS,319
AF,FCO,NCE,319
AF,FCO,TLS,319
AF,FDF,ORY,77W
AF,FLL,ATL,757
AF,FLR,CDG,318
AF,FLR,LCY,AR8
AF,FNA,CDG,332
AF,FNT,ATL,M88
AF,FRA,ATL,764
AF,FRA,CDG,318
